SKU,gramos/ml,nombre,categoria_general,categoria,precio,ingrediente_clave,país,url,categoria_normalizada,categoria_original
64237,30,"Serum Facial Concentrado Antipolución - Prasinoguard, Brócoli, Camomila",Rostro,Serum Facial,7.8,Prasinoguard,España,https://nala.es/products/anti-contaminacion-suero-facial-concentrado-prasinoguardia-brocoli-manzanilla,,
70458,0,Exfoliante facial hidratante - Albaricoque en polvo,Rostro,Exfoliante Facial,7.9,Albaricoque en polvo,España,https://nala.es/products/exfoliante-facial-hidratante-polvo-de-albaricoque,,
74280,120,"Exfoliante Facial Fino - Kiwi, Aceite de Oliva, Geranio",Rostro,Exfoliante Facial,7.9,Kiwi,España,https://nala.es/products/exfoliante-facial-fino-kiwi-aceite-de-oliva-geranio,,
74288,120,Exfoliante Facial Medio - Harina de Maíz y Canela,Rostro,Exfoliante Facial,7.9,Harina de Maíz y Canela,España,https://nala.es/products/exfoliante-medio-facial-harina-de-maiz-canela,,
74281,0,Exfoliante Facial Suave - Fresa y Manteca de Mango,Rostro,Exfoliante Facial,7.9,Fresa,España,https://nala.es/products/exfoliante-facial-suave-fresa-mango-mantequilla,,
70472,0,Exfoliante facial profundo - Café y aceite de nuez de macadamia,Rostro,Exfoliante Facial,7.9,Café,España,https://nala.es/products/exfoliante-facial-profundo-aceite-de-cafe-nuez-de-macadamia,,
74279,0,Gel limpiador facial purificante,Rostro,Limpiador Facial,8.9,Cañamo,España,https://nala.es/products/gel-limpiador-facial-purificante,,
30676,200,Espuma limpiadora facial para piel normal - Camomila,Rostro,Limpiador Facial,9.9,Camomila,España,https://nala.es/products/espuma-limpiadora-piel-normal-manzanilla,,
30677,200,Espuma limpiadora facial para piel seca - Aloe Vera,Rostro,Limpiador Facial,9.9,Aloe,España,https://nala.es/products/espuma-limpiadora-facial-para-piel-seca-aloe-vera,,
30678,200,Espuma limpiadora facial para piel grasa - Caléndula,Rostro,Limpiador Facial,9.9,Caléndula,España,https://nala.es/products/espuma-limpiadora-aceite-piel-calendula,,
64826,0,"Leche Limpiadora - Aceite de Cáñamo, Aguacate, Aloe Vera",Rostro,Limpiador Facial,9.9,Cáñamo,España,https://nala.es/products/leche-limpiadora-aceite-de-canamo-avocado-aloe-vera,,
70461,100,Mascarilla Extra Hidratante - Manteca de Cacao & Polvo & Manteca de Karité,Rostro,Mascarilla Facial,9.9,Karité,España,https://nala.es/products/mascarilla-facial-hidratante-chocolate,,
64293,50,"Mascarilla Facial Matificante - Aceite de Lavanda, Arcilla Blanca, Aceite de Almendras Dulces",Rostro,Mascarilla Facial,9.9,Lavanda,España,https://nala.es/products/mascarilla-facial-matificante-aceite-de-lavanda-arcilla-blanca-aceite-de-almendras-dulces,,
74287,0,"Crema Limpiadora Facial - Aceite de Almendras, Rosas, Miel, Karité",Rostro,Limpiador Facial,9.9,Rosas,España,https://nala.es/products/crema-limpiadora-facial-aceite-de-almendras-miel-shea,,
64459,0,"Mascarilla facial calmante - Polvo de hibisco, extracto de pepino, agua de rosas",Rostro,Mascarilla Facial,9.9,Pepino,España,https://nala.es/products/mascarilla-calmante-hibisco-polvo-extracto-de-pepino-agua-de-rosa,,
64461,0,"Mascarilla facial hidratante intensa - Cafeína, manteca de cacao, manteca de karité, aceite de almendras",Rostro,Mascarilla Facial,9.9,Karité,España,https://nala.es/products/mascarilla-facial-hidratante-intensa-cafeina-mantequilla-de-cacao-mantequilla-de-karite-aceite-de-almendras,,
64458,50,"Mascarilla facial antiacné - Ácido salicílico, Niacinamida, Extracto de hamamelis, Aceite del árbol del té",Rostro,Mascarilla Facial,9.9,Ácido salicílico,España,https://nala.es/products/mascarilla-facial-antiacne-acido-salicilico-niacinamida-extracto-de-hamamelis-aceite-de-arbol-de-te,,
64462,0,"Mascarilla Facial Energizante - Aceite de Arroz, Aceite de Semilla de Limón, Vitamina C, Extracto de Gardenia",Rostro,Mascarilla Facial,9.9,Limón,España,https://nala.es/products/energizing-face-mask-rice-oil-lemon-seed-oil-vitamin-c-gardenia-extract,,
64385,0,"Mascarilla facial iluminadora - Extracto de cúrcuma, Vitamina C",Rostro,Mascarilla Facial,9.9,Extracto de cúrcuma,España,https://nala.es/products/mascarilla-iluminadora-extracto-de-curcuma-vitamina-c,,
64460,0,"Mascarilla Facial Poros Agrandados y Puntos Negros - Carbón Vegetal en Polvo, Niacinamida, Aceite de Menta Piperita",Rostro,Mascarilla Facial,9.9,Menta,España,https://nala.es/products/poros-agrandados-puntos-negros-mascara-carbon-polvo-niacinamida-peppermint-aceite,,
64269,30,Suero facial hidratante profundo - Ácido hialurónico 5% + Pantenol 1%,Rostro,Serum Facial,12.9,Ácido hialurónico,España,https://nala.es/products/suero-facial-hidratante-profundo-acido-hialuronico-5-pantenol-1,,
64272,30,Serum Facial Luminoso - Vitamina C 20% + Aloe Vera 2%,Rostro,Serum Facial,12.9,Aloe,España,https://nala.es/products/suero-facial-iluminador-vitamina-c-20-aloe-vera-2,,
64827,15,"Crema Contorno de Ojos Luminosa - Ojeras e Hinchazón - Cafeína, Karité, Té Verde",Rostro,Contorno de Ojos,12.9,Karité,España,https://nala.es/products/crema-ojeras-iluminadora-ojeras-ojeras-cafeina-shea-te-verde,,
64828,15,"Crema Hidratante Contorno de Ojos - Aceite de Almendras, Aceite de Jojoba, Agua de Lavanda",Rostro,Contorno de Ojos,12.9,Jojoba,España,https://nala.es/products/crema-hidratante-ojos-aceite-de-almendras-aceite-de-jojoba-lavanda-agua,,
64831,30,Sérum Facial Regenerador - Extracto de Malva y Gotu Kola,Rostro,Serum Facial,12.9,Extracto de Malva ,España,https://nala.es/products/suero-facial-hidratante-extracto-de-malva-gotu-kola,,
64274,0,Serum Facial Rellenador y Reafirmante - 10% Péptidos de Colágeno + Aminoácidos,Rostro,Serum Facial,12.9,Péptidos de Colágeno,España,https://nala.es/products/suero-facial-reafirmante-10-peptidos-de-colageno-aminoacidos,,
64273,0,Suero Facial Exfoliante Alisante Textura - AHA Ácido glicólico 5%.,Rostro,Exfoliante Facial,12.9,Ácido glicólico,España,https://nala.es/products/textura-suavizante-exfoliante-serum-facial-aha-acido-glicolico-5,,
64275,0,Serum para ojos luminosos y energizantes - 5% cafeína + extracto de té verde,Rostro,Contorno de Ojos,12.9,Cafeína,España,https://nala.es/products/extracto-de-te-verde-energizante-brillante-suero-ojo-5-cafeina,,
64270,30,Sérum Facial Poros Dilatados y Puntos Negros - Ácido Salicílico 2%,Rostro,Serum Facial,12.9,Ácido Salicílico,España,https://nala.es/products/serum-facial-poros-dilatados-y-puntos-negros-acido-salicilico-2,,
30671,50,Crema Facial Matificante - Piel Grasa - Caléndula y Aloe Vera,Rostro,Crema Facial,13.9,Caléndula,España,https://nala.es/products/crema-facial-matificante-aceite-calendula-aloe-vera,,
30673,50,Crema Facial Hidratante - Piel Normal - Camomila,Rostro,Crema Facial,13.9,Piel Normal - Camomila,España,https://nala.es/products/crema-facial-hidratante-piel-normal-manzanilla,,
30672,50,Crema Nutritiva para el Rostro - Piel Seca - Karité y Jojoba,Rostro,Crema Facial,13.9,Karité,España,https://nala.es/products/crema-facial-nutritiva-para-pieles-secas-de-jojoba,,
74285,30,Aceite facial - Piel seca,Rostro,Aceite Facial,13.9,Piel seca,España,https://nala.es/products/aceite-facial-piel-seca,,
65020,50,Crema Facial Matificante SPF 50 - Pieles mixtas - Escaramujo y Aceite de Oliva,Rostro,Crema Facial,14.9,Escaramujo ,España,https://nala.es/products/crema-facial-matificante-spf-50-aceite-de-oliva-para-pieles-mixtas,,
65021,50,Crema Antiacné SPF 50 - Piel con Acné - Árbol de Té y Romero,Rostro,Crema Facial,14.9,Arbol de Té,España,https://nala.es/products/crema-anti-acne-spf-50-acne-piel-propensa-te-arbol-romero,,
65019,50,Crema Facial Hidratante SPF 50 - Piel Normal - Extracto de Siempreviva y Margarita,Rostro,Crema Facial,14.9,Extracto de Siempreviva,España,https://nala.es/products/crema-facial-hidratante-spf-50-piel-normal-extracto-de-siempreviva-margarita,,
30674,50,Crema facial de día antiedad - Pieles maduras - Aceite de aguacate,Rostro,Crema Facial,15.9,Aguacate,España,https://nala.es/products/anti-edad-crema-facial-de-dia-piel-madura-avocado-aceite,,
65135,50,Crema facial anticontaminación - Pieles mixtas - Algas y pepino,Rostro,Crema Facial,15.9,Pepino,España,https://nala.es/products/antipolucion-crema-facial-combinacion-piel-algas-pepino,,
74286,50,Crema facial hidratante intensiva - Piel seca,Rostro,Crema Facial,15.9,Piel seca,España,https://nala.es/products/crema-facial-hidratante-intensiva-piel-seca,,
30762,30,Crema Contorno de Ojos - Pepino y Algas,Rostro,Contorno de Ojos,16.9,Pepino,España,https://nala.es/products/contorno-de-ojos-crema-pepino-algas,,
30765,50,Crema facial - Piel mixta - Células madre y aceite de germen de trigo,Rostro,Crema Facial,19.9,Celulas madre,España,https://nala.es/products/crema-facial-combinacion-celulas-madre-de-la-piel-aceite-de-germen-de-trigo,,
30763,30,Serum Facial Reafirmante - Acmella & Achicoria,Rostro,Serum Facial,19.9,Acmella & Achicoria,España,https://nala.es/products/suero-facial-reafirmante-acmella-chicory,,
64494,50,"Crema Antiacné – Niacinamida, Ácido Salicílico, Savia de Abedul y Aceite de Árbol de Té",Rostro,Crema Facial,19.9,Ácido Salicílico,España,https://nala.es/products/crema-antiacne-niacinamida-acido-salicilico-savia-de-abedul-y-aceite-de-arbol-de-te,,
64495,50,"Crema Hidratante – Piel Normal – Extracto de Caléndula, Ginkgo Biloba y Aceite de Semillas de Uva",Rostro,Crema Facial,19.9,Caléndula,España,https://nala.es/products/crema-hidratante-piel-normal-extracto-de-calendula-ginkgo-biloba-y-aceite-de-semillas-de-uva,,
64496,50,"Crema Control Sebo & Matificante – Piel Grasa – Extracto de Kale, Té Verde, Avena y Aceite de Germen de Maíz",Rostro,Crema Facial,19.9,Extracto de kale,España,https://nala.es/products/crema-control-sebo-matificante-piel-grasa-extracto-de-kale-te-verde-avena-y-aceite-de-germen-de-maiz,,
64497,50,"Crema Poros Dilatados & Puntos Negros – Piel Mixta – Carbón de Bambú, Ácido Salicílico y Extracto de Hamamelis",Rostro,Crema Facial,19.9,Ácido Salicílico,España,https://nala.es/products/crema-poros-dilatados-puntos-negros-piel-mixta-carbon-de-bambu-acido-salicilico-y-extracto-de-hamamelis,,
30766,50,Crema facial reafirmante - Piel madura - Ácido hialurónico y Acmella,Rostro,Crema Facial,22.9,Ácido hialurónico,España,https://nala.es/products/crema-facial-reafirmante-antiarrugas-piel-madura-espino-cerval-de-mar-amaricoria,,
64830,30,Serum Contorno de Ojos Luminoso - Ojeras y Bolsas - Cafeína,Rostro,Contorno de Ojos,12.9,Cafeína,España,https://nala.es/products/aclarar-ojeras-ojeras,,
30675,50,Crema facial antiacné - Pieles propensas al acné - Aloe Vera y Aceite de Argán,Rostro,Crema Facial,15.9,Aloe,España,https://nala.es/products/crema-facial-antiacne-piel-propensa-al-acne-aloe-vera-aceite-de-argan,,
30692,200,Șampon Păr Gras - MușețelAdaugă la .,Cabello,Champú,39.9,Manzanilla,Rumania,https://nala.ro/products/sampon-par-gras-musetel,Champú,Champú
64422,200,"Șampon protector Păr Vopsit - Extract Orez, Anghinare, Proteine Mazăre, Ovăz, Porumb, Soia și GrâuAdaugă la .",Cabello,Champú,29.9,Arroz,Rumania,https://nala.ro/products/sampon-protector-par-vopsit-extract-orez-anghinare-proteine-mazare-ovaz-porumb-soia-si-grau,Champú,Champú
70455,58,Șampon solid Păr Deteriorat - GardenieAdaugă la .,Cabello,Champu Solido,24.9,Gardenia,Rumania,https://nala.ro/products/sampon-solid-par-deteriorat-gardenie,Champú Sólido,Champu Solido
70454,58,Șampon solid Păr Gras - LămâițăAdaugă la .,Cabello,Champu Solido,24.9,Limoncillo,Rumania,https://nala.ro/products/sampon-solid-par-gras-lamaita,Champú Sólido,Champu Solido
70456,58,Șampon solid Scalp Sensibil - CăpșuniAdaugă la .,Cabello,Champu Solido,24.9,Fresa,Rumania,https://nala.ro/products/sampon-solid-scalp-sensibil-capsuni,Champú Sólido,Champu Solido
64240,200,"Șampon Stimulare și Fortifiere - Cafeină, Piper negru, Extract 7 planteAdaugă la .",Cabello,Champú,39.9,Cafeína,Rumania,https://nala.ro/products/sampon-stimulare-crestere-si-fortifiere-cafeina-piper-negru-extract-7-plante,Champú,Champú
64307,200,"Șampon Violet Păr Blond - Extract Absolut Violete, Alge Marine, Lămâie VerdeAdaugă la .",Cabello,Champú,49.9,Violeta,Rumania,https://nala.ro/products/sampon-violet-par-blond-extract-absolut-violete-alge-marine-lamaie-verde,Champú,Champú
70436,200,Șampon Volum și Strălucire - Sare de la Marea Moartă & SpirulinăAdaugă la .,Cabello,Champú,39.9,Espirulina,Rumania,https://nala.ro/products/sampon-volum-si-stralucire-sare-de-la-marea-moarta-spirulina,Champú,Champú
64287,200,"Balsam Păr Blond - Nucă de Cocos, Rozmarin, LămâițăAdaugă la .",Cabello,Acondicionador,39.9,Coco,Rumania,https://nala.ro/products/balsam-par-blond-ulei-nuca-de-cocos-ulei-rozmarin-ulei-lamaita,Acondicionador,Acondicionador
30700,200,Balsam Păr Gras - MușețelAdaugă la .,Cabello,Acondicionador,24.9,Manzanilla,Rumania,https://nala.ro/products/balsam-par-gras-musetel,Acondicionador,Acondicionador
70438,200,Balsam păr Hidratant Regenerant - Jojoba & TrandafiriAdaugă la .,Cabello,Acondicionador,29.9,Rosas,Rumania,https://nala.ro/products/balsam-par-hidratant-regenerant-jojoba-trandafiri,Acondicionador,Acondicionador
74293,200,"Balsam Păr Hidratare Intensă - Migdale, Salvie, Vanilie, MiereAdaugă la .",Cabello,Acondicionador,39.9,Almendras,Rumania,https://nala.ro/products/balsam-par-hidratare-intensa-ulei-migdale-salvie-vanilie-miere,Acondicionador,Acondicionador
70471,200,"Balsam Păr Volum & Strălucire - Jojoba, Spirulină, Flori PortocalAdaugă la .",Cabello,Acondicionador,29.9,Jojoba,Rumania,https://nala.ro/products/balsam-par-volum-stralucire-jojoba-spirulina-flori-portocal,Acondicionador,Acondicionador
64423,200,"Balsam protector Par Vopsit - Extract Orez, Anghinare, Proteine Mazare, Ovaz, Porumb, Soia si GrauAdaugă la .",Cabello,Acondicionador,29.9,Arroz,Rumania,https://nala.ro/products/balsam-protector-par-vopsit-extract-orez-anghinare-proteine-mazare-ovaz-porumb-soia-si-grau,Acondicionador,Acondicionador
30702,200,Mască Păr - Nucă de CocosAdaugă la .,Cabello,Mascarilla,29.9,Coco,Rumania,https://nala.ro/products/masca-par-nuca-de-cocos,Mascarilla Facial,Mascarilla
30798,200,Mască păr Volum și Strălucire - Argan & SpirulinăAdaugă la .,Cabello,Mascarilla,29.9,Espirulina,Rumania,https://nala.ro/products/masca-par-volum-si-stralucire-argan-spirulina,Mascarilla Facial,Mascarilla
74294,200,"Mască Tratament păr Hidratare Intensă - Ulei Migdale, Miere, VanilieAdaugă la .",Cabello,Tratamiento Capilar,39.9,Almendras,Rumania,https://nala.ro/products/masca-tratament-hidratare-intensa-ulei-migdale-miere-vanilie,Tratamiento Capilar,Tratamiento Capilar
74296,200,"Tratament Mască Stimulare Creștere și Fortifiere - Mentă Sălbatică, Miere, Apă TrandafiriAdaugă la .",Cabello,Tratamiento Capilar,39.9,Menta,Rumania,https://nala.ro/products/tratament-scalp-radacini-sanatoase-menta-salbatica-apa-trandafiri,Tratamiento Capilar,Tratamiento Capilar
74295,55,"Tratament Scalp Anti Mătreață - Ulei Mentă Sălbatică, Cocos, CearăAdaugă la .",Cabello,Tratamiento Capilar,49.9,Menta,Rumania,https://nala.ro/products/tratament-scalp-anti-matreata-ulei-menta-salbatica-cocos-ceara,Tratamiento Capilar,Tratamiento Capilar
30703,50,Ceară de Păr - Unt de Shea & Ceară de AlbineAdaugă la .,Cabello,Cera Capilar,24.9,Cera de Abejas,Rumania,https://nala.ro/products/ceara-de-par-unt-de-shea-ceara-de-albine,Otro,Cera Capilar
30714,50,Ser Păr - Ulei ArganAdaugă la .,Cabello,Aceite Capilar,39.9,Argán,Rumania,https://nala.ro/products/ser-par-ulei-argan,Aceite Capilar,Aceite Capilar
30704,200,Spray Păr Sare de Mare - GrapefruitAdaugă la .,Cabello,Spray Capilar,19.9,Pomelo,Rumania,https://nala.ro/products/spray-par-sare-de-mare-grapefruit,Spray Capilar,Spray Capilar
64821,200,Spray Strălucitor Păr Sare de Mare - Portocală & AnanasAdaugă la .,Cabello,Spray Capilar,29.9,Naranja y Piña,Rumania,https://nala.ro/products/spray-stralucitor-par-sare-de-mare-portocala-ananas,Spray Capilar,Spray Capilar
64308,200,"Șampon Hidratare Intensă - 50% Miere, Trandafiri, Flori PortocalAdaugă la .",Cabello,Champú,49.9,Miel,Rumania,https://nala.ro/products/sampon-hidratare-intensa-50-miere-trandafiri-flori-portocal,Champú,Tratamiento Capilar
64239,200,"Șampon Revigorare și Detoxifiere - Extract Urzică, Migdale, GrâuAdaugă la .",Cabello,Champú,39.9,Ortiga,Rumania,https://nala.ro/products/sampon-revigorare-si-detoxifiere-extract-urzica-migdale-grau,Champú,Tratamiento Capilar
64288,200,"Mască Păr Blond - Ulei Nucă de Cocos, Ulei Rozmarin, Ulei LămâițăAdaugă la .",Cabello,Mascarilla,39.9,Coco,Rumania,https://nala.ro/products/masca-par-blond-ulei-nuca-de-cocos-ulei-rozmarin-ulei-lamaita,Mascarilla Facial,Tratamiento Capilar
64285,75,"Tonic Stimulare Creștere și Fortifiere Păr - Cafeină, Piper negru & Extract 7 PlanteAdaugă la .",Cabello,Tónico Capilar,49.9,Cafeína,Rumania,https://nala.ro/products/tonic-stimulare-crestere-si-fortifiere-par-cafeina-piper-negru-extract-7-plante,Tónico Facial,Tratamiento Capilar
74246,14,Cutie metalică NALAAdaugă la .,Cabello,Tónico Capilar,14.9,Otro,Rumania,https://nala.ro/products/cutie-metalica-nala,Otro,Tónico Capilar
64238,200,Șampon Anti Mătreață - Ulei Mentă & Extract SalvieAdaugă la .,Cabello,Champú,39.9,Menta,Rumania,https://nala.ro/products/sampon-anti-matreata-ulei-menta-extract-salvie,Champú,Otro
35001,30,Ser hidratant păr - Ulei Argan & Ulei MaslineAdaugă la .,Cabello,Aceite Capilar,59.9,Argán,Rumania,https://nala.ro/products/ser-hidratant-par-ulei-argan-ulei-masline,Aceite Capilar,Tratamiento Capilar
35247,150,Apă Parfumată Corp & Păr - Ananas & Lemn SantalAdaugă la .,Corporal,Bruma Corporal,29.9,Piña y Sándalo,Rumania,https://nala.ro/products/apa-parfumata-corp-par-ananas-lemn-santal,Bruma Corporal,Aceite Capilar
64276,150,Apă Parfumată Corp & Păr - CăpșuniAdaugă la .,Corporal,Bruma Corporal,29.9,Fresa,Rumania,https://nala.ro/products/apa-parfumata-corp-capsuni,Bruma Corporal,Bruma Corporal
35216,150,Apă Parfumată Corp & Păr - Granita de LămâieAdaugă la .,Corporal,Bruma Corporal,24.9,Limón,Rumania,https://nala.ro/products/apa-parfumata-corp-par-granita-de-lamaie,Bruma Corporal,Bruma Corporal
64277,150,Apă Parfumată Corp & Păr - PapayaAdaugă la .,Corporal,Bruma Corporal,29.9,Papaya,Rumania,https://nala.ro/products/apa-parfumata-corp-papaya,Bruma Corporal,Bruma Corporal
64278,150,Apă parfumată Corp & Păr - PomeloAdaugă la .,Corporal,Bruma Corporal,29.9,Pomelo,Rumania,https://nala.ro/products/apa-parfumata-corp-par-pomelo,Bruma Corporal,Bruma Corporal
64241,50,"Balsam Intensiv Regenerant Mâini, Unghii & CuticuleAdaugă la .",Corporal,Crema de Manos,24.9,Otro,Rumania,https://nala.ro/products/balsam-intensiv-regenerant-maini-unghii-si-cuticule,Acondicionador,Bruma Corporal
35681,50,"Balsam Intensiv Regenerant Mâini, Unghii & Cuticule - Pară & Pepene RoșuAdaugă la .",Corporal,Crema de Manos,24.9,Pera y Sandía,Rumania,https://nala.ro/products/balsam-intensiv-regenerant-maini-unghii-cuticule-para-pepene-rosu,Acondicionador,Crema de Manos
65065,50,"Balsam picioare hidratant - Salvie, Arbore Ceai, BergamotăAdaugă la .",Corporal,Crema Corporal,24.9,Salvia,Rumania,https://nala.ro/products/balsam-picioare-hidratant-salvie-arbore-ceai-bergamota,Acondicionador,Acondicionador
30784,125,Bombă Baie Efervescentă - CafeaAdaugă la .,Corporal,Bomba de Baño,12.9,Cafe,Rumania,https://nala.ro/products/bomba-baie-efervescenta-cafea,Bomba de Baño,Crema Corporal
64809,125,Bombă Baie Efervescentă - Liliac StrălucitorAdaugă la .,Corporal,Bomba de Baño,12.9,Lila,Rumania,https://nala.ro/products/bomba-baie-efervescenta-liliac-stralucitor,Bomba de Baño,Bomba de Baño
74231,125,Bombă Baie Efervescentă cu sclipici - Struguri RoșiiAdaugă la .,Corporal,Bomba de Baño,12.9,Uvas Rojas,Rumania,https://nala.ro/products/bomba-baie-efervescenta-cu-sclipici-struguri-rosii,Bomba de Baño,Bomba de Baño
30655,125,Cremă Corp - Flori de primăvarăAdaugă la .,Corporal,Crema Corporal,39.9,Flores de Primavera,Rumania,https://nala.ro/products/crema-corp-flori-de-primavara,Crema Corporal,Bomba de Baño
64353,150,Crema Corp Strălucitoare - Caramel & VanilieAdaugă la .,Corporal,Crema Corporal,39.9,Caramelo y Vainilla,Rumania,https://nala.ro/products/crema-corp-stralucitoare-caramel-vanilie,Crema Corporal,Bomba de Baño
65021,50,Cremă de față Antiacneică SPF 50 - Ten Acneic - Arbore Ceai & RozmarinAdaugă la .,Corporal,Protector solar facial,58.9,Té y Romero,Rumania,https://nala.ro/products/crema-antiacneica-spf-50-ten-acneic-arbore-ceai-rozmarin,Crema Facial,Bomba de Baño
65019,50,Cremă de față Hidratantă SPF 50 - Ten Normal - Imortele & MargareteAdaugă la .,Corporal,Protector solar facial,69.9,Margaritas,Rumania,https://nala.ro/products/crema-hidratanta-spf-50-ten-normal-imortele-margarete,Crema Facial,Bomba de Baño
65020,50,Cremă de față Matifiantă SPF 50 - Ten Mixt - Măceșe & Ulei MăslineAdaugă la .,Corporal,Protector solar facial,69.9,Escaramujo,Rumania,https://nala.ro/products/crema-matifianta-spf-50-ten-mixt-macese-ulei-masline,Crema Facial,Crema Corporal
35674,50,Cremă de Mâini Concentrată Regenerantă - Afine & StruguriAdaugă la .,Corporal,Crema Corporal,24.9,Arándanos y Uvas,Rumania,https://nala.ro/products/crema-de-maini-concentrata-regeneranta-afine-struguri,Crema de Manos,Crema Corporal
64242,50,"Cremă de Mâini Concentrată Regenerantă - Extract Sunătoare, Ulei Rapiță, Ceară de Albine, Propolis, Ulei MăslineAdaugă la .",Corporal,Crema de Manos,24.9,Extracto,Rumania,https://nala.ro/products/crema-maini-concentrata-regeneranta-extract-sunatoare-ulei-rapita-ceara-de-albine-propolis-ulei-masline,Crema de Manos,Protector solar facial
64266,50,"Cremă de mâini Hidratantă - Ulei Avocado, Ulei Cocos & Aloe VeraAdaugă la .",Corporal,Crema de Manos,24.9,Aguacate,Rumania,https://nala.ro/products/crema-de-maini-hidratanta-ulei-avocado-ulei-cocos-aloe-vera,Crema de Manos,Crema Facial
64264,50,Cremă de mâini Intens Hidratantă  - Ulei CânepăAdaugă la .,Corporal,Crema de Manos,24.9,Cañamo,Rumania,https://nala.ro/products/crema-maini-intens-hidratanta-ulei-canepa,Crema de Manos,Protector solar facial
35667,50,Cremă de Mâini Protectivă și Hidratantă - Piper Roșu & AmbrăAdaugă la .,Corporal,Crema Facial,24.9,Pimienta Roja y Ámbar,Rumania,https://nala.ro/products/crema-de-maini-protectiva-si-hidratanta-piper-rosu-ambra,Crema de Manos,Crema Facial
64243,50,"Cremă de Mâini Protectivă și Hidratantă - Ulei Măsline, Propolis, Miere, PortocaleAdaugă la .",Corporal,Crema de Manos,24.9,Aceite de oliva,Rumania,https://nala.ro/products/crema-maini-protectiva-si-hidratanta-ulei-masline-propolis-miere-ulei-esential-portocale,Crema de Manos,Protector solar facial
64268,50,"Cremă de Mâini și Unghii - Mușețel, Gălbenele, unt Mango, ulei AvocadoAdaugă la .",Corporal,Crema de Manos,24.9,Manzanilla,Rumania,https://nala.ro/products/crema-de-maini-si-unghii-musetel-galbenele-unt-mango-ulei-avocado,Crema de Manos,Crema Facial
64265,50,"Cremă Gel de mâini Răcoritoare  - Mentă, Lămâiță, ulei Germeni de GrâuAdaugă la .",Corporal,Crema de Manos,24.9,Menta,Rumania,https://nala.ro/products/gel-crema-maini-racoritor-menta-lamaita-ulei-germeni-de-grau-1,Aceite Corporal,Crema de Manos
65064,50,"Cremă Picioare Nutritivă - Ricin, Mușețel, MentăAdaugă la .",Corporal,Crema Corporal,24.9,Ricin,Rumania,https://nala.ro/products/crema-picioare-nutritiva-ricin-musetel-menta,Crema Corporal,Crema de Manos
65066,50,Cremă Picioare Răcoritoare Regenerantă - Urzică & EucaliptAdaugă la .,Corporal,Crema Corporal,19.9,Ortiga,Rumania,https://nala.ro/products/crema-picioare-racoritoare-regeneranta-urzica-eucalipt,Crema Corporal,Crema de Manos
35650,50,Cremă Regenerantă Mâini - Fructe de Pădure & BergamotăAdaugă la .,Corporal,Crema de Manos,24.9,Frutos del Bosque y Bergamota,Rumania,https://nala.ro/products/crema-regeneranta-maini-fructe-de-padure-bergamota,Crema de Manos,Crema de Manos
64244,50,"Cremă Regenerantă Mâini - Unt shea, Ulei Migdale & Semințe InAdaugă la .",Corporal,Crema de Manos,17.9,Karite,Rumania,https://nala.ro/products/crema-regeneranta-maini-unt-shea-ulei-migdale-ulei-seminte-de-in,Crema de Manos,Crema de Manos
35117,55,Deodorant Cremă - Ananas & Lemn SantalAdaugă la .,Corporal,Desodorante,24.9,Piña y Sándalo,Rumania,https://nala.ro/products/deodorant-crema-ananas-lemn-santal,Desodorante,Crema de Manos
70485,55,Deodorant Cremă - Bergamotă & LămâițăAdaugă la .,Corporal,Desodorante,24.9,Limoncillo,Rumania,https://nala.ro/products/deodorant-crema-bergamota-lamaita,Desodorante,Crema de Manos
74271,55,Deodorant Cremă - ChiparosAdaugă la .,Corporal,Desodorante,24.9,Chiparos,Rumania,https://nala.ro/products/deodorant-crema-chiparos,Desodorante,Crema de Manos
70494,55,Deodorant Cremă - Cireșe AmareAdaugă la .,Corporal,Desodorante,24.9,Cirese Amare,Rumania,https://nala.ro/products/deodorant-crema-cirese-amare,Desodorante,Crema Corporal
70447,55,Deodorant cremă - GrapefruitAdaugă la .,Corporal,Desodorante,24.9,Pomelo,Rumania,https://nala.ro/products/deodorant-crema-grapefruit,Desodorante,Crema Corporal
70484,55,Deodorant Cremă - Lavandă & MușețelAdaugă la .,Corporal,Desodorante,24.9,Manzanilla,Rumania,https://nala.ro/products/deodorant-crema-lavanda-musetel,Desodorante,Crema de Manos
74272,55,Deodorant Cremă - Lemn de CedruAdaugă la .,Corporal,Desodorante,24.9,Lemn De Cedru,Rumania,https://nala.ro/products/deodorant-crema-lemn-de-cedru,Desodorante,Crema de Manos
70491,55,Deodorant Cremă - PortocalăAdaugă la .,Corporal,Desodorante,24.9,Naranja,Rumania,https://nala.ro/products/deodorant-crema-portocala,Desodorante,Desodorante
70492,55,Deodorant Cremă - RodieAdaugă la .,Corporal,Desodorante,24.9,Rodie,Rumania,https://nala.ro/products/deodorant-crema-rodie,Desodorante,Desodorante
70448,55,Deodorant Cremă - Struguri RoșiiAdaugă la .,Corporal,Desodorante,24.9,Uvas Rojas,Rumania,https://nala.ro/products/deodorant-crema-struguri-rosii,Desodorante,Desodorante
70449,55,Deodorant Cremă - TeiAdaugă la .,Corporal,Desodorante,24.9,Tilo,Rumania,https://nala.ro/products/deodorant-crema-tei,Desodorante,Desodorante
